Year,Month,PrimaryType,Location Description,Arrest,Latitude,Longitude
G,B,O,H,1,41.74438536,-87.66328949
G,B,O,H,0,41.9108303,-87.70845936
G,B,A,I,0,41.89250939,-87.62606972
G,B,B,G,0,41.74655978,-87.62813563
G,B,A,L,0,41.64859937,-87.61722573
G,B,C,I,0,41.9906152,-87.68318858
G,B,O,C,0,41.89806107,-87.7237208
G,B,A,H,0,41.72979691,-87.57295601
G,B,O,K,0,41.65333043,-87.6015084
G,B,M,H,0,41.7961508,-87.75955989
A,C,G,H,0,41.79434325,-87.62364784
G,B,A,H,0,41.89555378,-87.6484229
G,B,A,O,0,41.91240694,-87.68060283
G,B,A,I,0,41.90963629,-87.74530073
G,B,A,I,0,41.93859561,-87.64957603
G,B,A,I,0,41.90399688,-87.64323024
G,D,A,F,0,41.724865,-87.63065877
G,B,A,H,0,41.87816238,-87.62962452
G,B,O,O,0,41.97986819,-87.66679186
G,B,O,G,0,41.83991316,-87.73416678
G,B,O,C,0,41.85299741,-87.68168072
G,B,A,O,0,41.96359607,-87.72790217
G,B,M,I,1,41.86869904,-87.62585862
G,B,L,H,0,41.80843932,-87.61812968
G,B,A,I,1,41.88036208,-87.75584744
G,B,L,H,0,41.80211545,-87.58775136
G,B,F,H,1,41.88406647,-87.77294915
G,B,M,G,0,41.80685685,-87.60431563
G,B,M,O,0,41.80123417,-87.61614129
G,B,L,K,0,41.78059086,-87.67514751
G,B,A,I,1,41.67746412,-87.6654959
G,B,M,I,1,41.88764063,-87.61934028
G,B,L,C,0,41.77270796,-87.69931713
G,B,F,L,1,41.78634316,-87.69760977
G,B,F,H,1,41.88693028,-87.73149846
G,B,F,H,1,41.75323464,-87.55553166
G,B,A,H,0,41.72242775,-87.5786804
G,B,F,H,1,41.79168507,-87.65238273
G,B,O,H,0,41.90824516,-87.76829622
G,B,A,L,0,41.92517508,-87.74763479
G,B,A,H,0,41.82812356,-87.67401508
G,B,L,H,0,41.85827552,-87.71765647
G,B,L,G,0,41.69941715,-87.6609772
G,B,O,I,1,41.88573911,-87.74577331
G,B,A,G,0,41.97090126,-87.71098726
G,B,M,L,0,41.8804876,-87.74596464
G,B,L,G,0,41.87936659,-87.75598125
G,B,L,H,1,41.68686737,-87.62090192
G,B,A,H,0,41.75459296,-87.74152854
G,B,M,C,0,41.92916129,-87.73675
G,B,A,I,1,42.01939924,-87.67504949
G,B,D,H,0,41.68826105,-87.61950263
G,B,F,A,1,41.9458639,-87.76791271
G,B,L,I,0,41.92381892,-87.77620622
G,B,A,H,0,41.94482178,-87.77987933
G,B,A,I,1,41.90347807,-87.6314331
G,B,A,G,0,41.95150121,-87.75319855
G,B,O,I,0,41.93152369,-87.74733416
G,B,L,G,0,41.76048853,-87.65526734
G,B,L,I,0,42.01019244,-87.67503772
G,B,A,I,1,41.80865964,-87.66096953
G,D,O,C,0,41.77581543,-87.61551536
A,C,G,K,0,41.70068055,-87.63176435
G,B,F,H,1,41.75720551,-87.63181611
G,B,M,L,1,41.77931045,-87.67439434
G,B,A,M,0,41.85198674,-87.68932558
G,B,L,O,0,41.84454272,-87.70289138
G,B,A,C,0,41.90171749,-87.69810126
G,B,O,G,0,41.88870181,-87.64757061
G,D,L,H,1,41.9392273,-87.7165329
G,B,L,I,1,42.01493978,-87.67502188
G,B,A,H,0,41.84603329,-87.63196594
G,B,O,I,0,41.75120048,-87.66346049
G,B,A,H,1,41.74552202,-87.58934093
G,B,A,G,0,41.80233159,-87.67331864
G,B,O,K,0,41.77290803,-87.70176036
G,B,L,O,0,41.77866106,-87.68227253
G,B,O,H,0,41.83902822,-87.65220031
G,B,M,G,0,41.80301205,-87.7418094
G,B,C,I,0,41.75214973,-87.60522452
G,B,D,L,0,41.79980899,-87.72335095
G,B,L,C,1,41.88115629,-87.76653728
G,B,L,K,0,41.97849532,-87.68925142
G,B,F,H,1,41.75368236,-87.65382172
G,D,A,C,0,41.77191018,-87.63870912
G,B,A,H,0,41.89157944,-87.63464482
G,B,F,H,1,41.87363542,-87.71008119
G,B,A,H,0,41.96359565,-87.73991088
G,B,M,H,0,41.92060636,-87.69272568
G,B,A,I,0,41.92039427,-87.66845103
G,B,A,H,0,41.85545965,-87.62612202
G,B,L,F,1,42.00367086,-87.68152513
G,B,M,H,0,41.76884631,-87.73347955
G,B,L,C,1,41.83790713,-87.71094907
G,B,M,H,0,41.9263147,-87.76972062
G,B,A,I,1,41.88036208,-87.75584744
G,B,L,H,0,41.88376262,-87.72821209
G,B,O,H,0,41.69009654,-87.635061
G,B,H,O,0,41.88152445,-87.66270693
G,B,L,H,0,41.88976302,-87.76336516
G,B,A,K,0,41.73817909,-87.58566277
G,B,M,I,1,41.91706113,-87.68739311
G,B,M,H,0,41.7946704,-87.63178543
G,B,M,H,0,41.8442484,-87.72515675
G,B,L,C,0,41.86012536,-87.71158166
G,B,M,H,0,41.85162984,-87.71782665
G,D,M,G,0,41.79358818,-87.63297439
G,B,A,H,0,41.92170217,-87.69633408
G,B,A,I,0,41.93743245,-87.64918049
G,B,M,C,0,41.73302098,-87.66419897
G,B,L,I,0,41.8924619,-87.62861182
G,B,L,G,0,41.70250521,-87.63171156
G,B,L,G,1,41.72254274,-87.64324485
G,B,L,K,0,41.70848714,-87.62000772
G,B,A,M,0,41.94743604,-87.69805562
G,B,A,I,0,41.73597953,-87.65023824
A,C,G,H,0,41.79225807,-87.61753217
G,B,L,L,0,41.75152891,-87.54804686
G,D,A,K,0,41.88957108,-87.63697312
G,B,L,C,0,41.73436095,-87.58807385
G,B,O,C,0,41.81534662,-87.67122244
G,B,O,I,0,41.91112462,-87.6379329
G,B,M,G,0,41.68976869,-87.6307992
G,B,L,C,0,41.70830989,-87.60834894
G,B,L,C,0,41.77124156,-87.68586314
G,B,M,L,0,41.92158803,-87.74008348
G,B,F,H,1,41.88068763,-87.72898288
G,B,L,H,0,41.83829516,-87.6271514
G,B,A,E,0,41.88643994,-87.63246797
G,B,A,I,0,41.8849659,-87.627923
G,B,M,H,0,41.91022554,-87.69628655
G,B,L,H,0,41.77858859,-87.69825098
G,B,L,G,0,41.81222228,-87.74939858
G,B,L,G,1,41.74153913,-87.60375048
G,B,A,H,0,41.89011958,-87.64510945
G,B,D,H,0,41.96176288,-87.65570025
G,B,M,C,0,41.91985586,-87.73153824
G,B,A,C,0,41.75667207,-87.56268829
G,B,A,H,0,41.89545473,-87.66138587
G,B,M,H,0,41.83742434,-87.66084099
G,B,O,H,0,41.86327406,-87.71533242
G,B,A,G,0,41.83459539,-87.71819171
G,B,O,C,1,41.86005221,-87.70670735
G,B,L,C,0,41.853479,-87.72598695
G,D,L,H,0,41.89783167,-87.77239907
G,B,L,G,0,41.73933168,-87.73250852
G,B,L,O,1,41.80861475,-87.66409147
G,B,M,H,0,41.73871761,-87.71047144
G,B,A,C,0,41.8189973,-87.69167029
G,B,C,B,0,41.97676298,-87.90098372
G,D,O,C,0,41.88407105,-87.72219759
G,B,A,I,0,41.86768278,-87.63920427
G,B,O,I,0,41.88253954,-87.62785054
G,B,A,C,0,41.89159602,-87.63331143
G,B,L,G,1,41.67895028,-87.62183852
G,B,F,A,1,41.87922166,-87.69935962
A,B,G,H,1,41.93861597,-87.76338242
G,B,L,C,0,41.77188696,-87.64579924
G,B,D,H,0,41.74816769,-87.65731357
G,B,F,H,1,41.75849386,-87.65394689
G,B,C,I,1,41.89941016,-87.62413127
G,B,F,H,1,41.87995146,-87.70032551
G,B,L,H,1,41.79075206,-87.62560162
G,B,A,C,0,41.94081756,-87.65777455
G,B,A,G,0,41.92375844,-87.64010337
G,B,C,K,0,41.90426513,-87.6344955
G,B,O,C,1,41.79565244,-87.61924736
G,B,A,H,0,41.80718701,-87.61140198
G,B,A,H,0,41.89020284,-87.64434832
G,B,A,K,0,41.90426513,-87.6344955
G,B,L,G,0,41.89180858,-87.75426055
G,B,A,H,0,41.88573929,-87.66077523
G,B,A,L,0,41.77485018,-87.78727477
G,B,A,H,0,41.95320017,-87.76532961
G,D,M,H,0,41.88355547,-87.74538937
G,D,A,H,0,41.96823882,-87.72833624
G,B,L,G,1,41.93555111,-87.64250426
G,B,O,H,1,41.74292437,-87.67450267
G,B,A,H,0,41.75193536,-87.64892568
G,B,L,C,0,41.74036156,-87.60068962
G,B,M,L,0,41.92158803,-87.74008348
G,B,L,G,1,41.73575459,-87.60339095
G,B,L,C,0,41.79878011,-87.66471091
G,B,A,H,0,41.9305046,-87.64893848
G,B,L,I,0,41.93278926,-87.6455109
G,B,M,G,0,41.73680698,-87.54582272
A,C,G,N,1,41.74742873,-87.70354559
G,B,H,G,0,41.73887651,-87.65099164
G,B,M,K,0,41.88944039,-87.64488169
G,B,C,I,0,41.86686054,-87.66765497
G,D,L,K,0,41.90370861,-87.63143792
G,B,A,C,0,41.67786356,-87.63753235
G,B,A,F,0,41.73609565,-87.60480867
G,B,A,C,0,41.76296396,-87.59090985
G,B,D,L,0,41.94716994,-87.65769278
G,B,L,H,0,41.99727508,-87.76704213
G,B,C,I,0,41.93965596,-87.67177578
G,B,A,I,0,41.93965596,-87.67177578
G,B,M,G,0,41.7398729,-87.57819771
G,B,E,C,0,41.90970731,-87.78173309
G,B,A,H,0,41.91173026,-87.64829408
G,B,D,H,0,41.65527018,-87.61315956
G,B,A,G,0,42.00444624,-87.80754586
G,B,M,G,0,42.00534208,-87.80781443
G,B,D,H,0,41.79301408,-87.74384124
G,B,L,H,0,41.99426622,-87.71368053
G,B,A,G,0,41.76473568,-87.61403338
G,B,A,H,0,41.77306906,-87.60993338
G,B,O,C,0,41.7599567,-87.63069757
G,D,L,H,0,41.89783167,-87.77239907
G,B,M,C,0,41.77253239,-87.57646936
G,B,L,G,0,41.76010028,-87.62236492
G,B,M,H,0,41.94939125,-87.70177844
G,B,L,C,0,41.87001168,-87.72622701
G,B,M,G,0,41.96983848,-87.74895781
G,B,M,H,0,41.83477507,-87.65227844
G,B,A,H,0,41.83352627,-87.65225131
G,D,D,H,0,41.75332842,-87.7104878
G,B,D,L,0,41.74942567,-87.56863103
G,B,A,O,0,41.89382154,-87.62970975
G,B,M,H,0,41.91931122,-87.63666824
G,B,C,H,0,41.85743263,-87.67599001
G,B,A,H,0,41.74335633,-87.61471177
G,B,M,G,0,41.7864756,-87.77426916
G,B,L,G,0,41.80093881,-87.589122
A,C,G,H,1,41.89549088,-87.71317442
G,B,A,I,0,41.75003092,-87.68344509
G,B,A,H,0,41.87478108,-87.76039196
G,B,M,O,0,41.84449499,-87.70670503
G,D,M,O,0,41.78044022,-87.70560217
G,B,O,H,0,41.85179037,-87.70340015
G,B,C,I,0,41.8616597,-87.62402362
G,B,A,K,0,41.91426213,-87.67198666
G,B,M,G,0,41.72173591,-87.57655293
G,B,O,H,0,41.97717062,-87.77197919
G,B,O,G,0,41.80233159,-87.67331864
G,B,A,H,0,41.90283235,-87.62995245
G,B,M,I,0,41.97551941,-87.66834501
G,B,O,G,0,41.7484055,-87.67415346
G,B,M,H,0,41.83362782,-87.6522539
G,B,C,G,0,41.94334069,-87.64321046
G,B,A,H,0,41.91902465,-87.63466885
G,B,L,G,0,41.77861049,-87.67388823
G,D,L,I,0,41.72883584,-87.60463426
G,B,D,H,1,41.85915048,-87.67358634
G,B,O,M,0,41.8245602,-87.65960346
G,B,O,G,0,41.81076998,-87.70407732
G,B,A,M,0,41.87822766,-87.62684778
G,B,A,C,0,41.77605338,-87.59974829
G,B,M,C,0,41.86407316,-87.70681861
G,B,A,G,0,41.93200351,-87.7747789
G,B,M,H,0,41.85755919,-87.64558348
G,B,O,O,0,41.92916588,-87.64259888
G,B,M,G,0,41.78305255,-87.74122291
G,B,L,K,0,41.65916855,-87.54921023
G,B,A,G,0,41.94209032,-87.64933654
G,B,O,C,0,41.90724482,-87.72400815
G,B,A,G,0,41.99951742,-87.80569913
G,B,D,H,0,41.72306774,-87.61780611
G,B,M,L,0,41.77996887,-87.58644976
G,D,L,C,0,41.73209803,-87.66452362
G,B,D,H,0,41.76964972,-87.66759055
G,B,A,G,0,41.74954492,-87.66948038
G,B,D,H,0,41.82409676,-87.66671862
G,B,A,H,0,41.88823079,-87.75168534
G,B,O,H,0,41.69111115,-87.70080735
G,B,M,G,0,41.98399689,-87.71256268
G,B,D,H,0,41.75770628,-87.60902839
G,B,C,I,0,41.89169488,-87.62615583
G,B,M,C,0,41.89244473,-87.71012608
G,B,O,I,0,41.89576377,-87.68555824
G,B,A,C,0,41.74739259,-87.56131149
G,B,M,H,0,41.92075067,-87.76830349
G,B,L,C,0,41.90413158,-87.7496492
A,C,G,H,0,41.69076022,-87.62423102
G,B,M,H,0,41.84203894,-87.71839566
G,B,A,G,0,41.75215389,-87.66507042
G,B,D,G,0,41.93557843,-87.73591471
G,B,C,O,0,41.87811322,-87.63415627
G,B,A,C,0,41.7999856,-87.6335062
G,B,C,I,0,41.88448199,-87.63001054
G,B,A,G,0,41.93881878,-87.79693395
G,B,O,H,0,41.86556466,-87.70807797
G,B,A,H,0,41.85662249,-87.69436306
G,B,A,G,0,41.85412081,-87.66750078
G,B,A,C,0,41.98452882,-87.65663955
G,B,A,G,0,41.72461506,-87.61905275
G,D,A,G,0,41.95147319,-87.67141097
G,B,M,C,0,41.93553557,-87.65881527
G,B,A,G,0,41.9506293,-87.66973971
G,B,M,G,0,41.73806969,-87.57816754
G,B,M,C,0,41.78896887,-87.7009867
G,B,M,G,0,41.88288937,-87.69713103
G,B,A,H,0,41.91418661,-87.63693339
G,B,A,K,0,41.94584483,-87.65542406
G,B,A,C,0,41.79478891,-87.64273811
G,B,M,H,0,41.95513207,-87.7565185
G,B,O,H,0,41.9027202,-87.72051737
G,B,M,H,0,41.91332787,-87.80408395
G,B,A,I,1,41.75089797,-87.62759707
G,B,O,G,0,41.78293726,-87.64609552
G,B,A,H,0,41.87609969,-87.73168086
G,B,M,K,0,41.91911489,-87.64369568
G,B,M,H,0,41.94412638,-87.68090428
G,B,A,J,0,41.76599713,-87.66382344
G,B,M,G,0,41.76284649,-87.68484426
G,B,A,O,0,41.87940998,-87.63124856
G,B,O,G,0,41.74406352,-87.5576101
A,C,G,H,0,41.73118709,-87.60410211
G,B,O,G,0,41.77861591,-87.60395732
G,B,O,O,0,41.82040908,-87.62776985
G,B,O,K,0,41.84050583,-87.66031697
G,D,M,H,0,41.88060406,-87.73608922
G,B,O,M,0,41.87803213,-87.69863331
G,B,M,B,0,41.97676298,-87.90098372
G,B,H,B,0,0,0
G,B,M,G,0,41.94083765,-87.67349844
G,B,C,D,0,41.79312144,-87.73225581
G,B,A,M,0,41.82890791,-87.69234919
G,B,A,H,0,41.89433914,-87.66161059
G,B,A,H,0,41.97379883,-87.67933648
G,B,M,K,0,41.84574748,-87.70139682
G,B,A,H,0,41.88217112,-87.77033273
G,B,O,M,0,41.78135327,-87.63508375
G,B,C,G,0,41.99483839,-87.69588855
G,D,D,H,0,41.75642859,-87.71898636
G,B,C,G,0,41.6924669,-87.68117629
G,B,O,K,0,41.75738744,-87.63284768
G,B,M,L,0,41.765444,-87.62690618
G,B,A,F,0,41.70211053,-87.56321929
G,B,O,G,0,41.89845009,-87.67345747
G,B,C,I,0,41.88960296,-87.62959813
G,B,O,A,0,41.84131019,-87.62522092
G,D,L,H,1,41.94320009,-87.73346538
G,B,L,C,0,41.88186145,-87.70733157
G,B,A,O,0,41.87436742,-87.64278902
G,B,A,G,0,41.89547044,-87.71549226
G,B,C,G,0,0,0
G,B,L,J,0,41.92490358,-87.68729564
G,D,L,I,0,41.90383004,-87.63605412
G,D,L,I,1,41.72883584,-87.60463426
A,C,G,K,1,41.89489675,-87.75990735
G,D,A,C,0,41.77759677,-87.61556149
G,B,L,G,0,0,0
F,K,B,G,0,41.86552945,-87.67621179
F,K,B,G,0,41.86552945,-87.67621179
F,I,E,G,0,41.86552945,-87.67621179
F,J,B,G,0,41.86552945,-87.67621179
G,D,A,I,0,41.97330013,-87.65580597
G,D,L,H,0,41.92285849,-87.64514723
G,D,L,H,0,41.88238916,-87.62437461
G,D,L,G,1,41.80226915,-87.69037382
E,F,C,G,0,0,0
G,B,O,I,0,0,0
B,G,C,G,0,0,0
F,L,A,G,0,0,0
F,I,B,G,0,41.86552945,-87.67621179
F,L,B,G,0,41.8926318,-87.61836282
F,F,B,G,0,41.86552945,-87.67621179
F,L,E,G,0,41.93188542,-87.78328771
G,D,A,I,0,41.87490551,-87.73527574
G,D,O,H,1,41.77164892,-87.64821394
D,B,C,I,0,0,0
B,B,C,C,0,0,0
G,B,C,I,0,41.80628961,-87.66490793
G,A,B,G,0,0,0
F,L,K,L,0,41.69283384,-87.60431945
F,J,B,G,0,41.86552945,-87.67621179
F,I,B,G,0,41.86552945,-87.67621179
G,D,L,C,1,41.90997492,-87.71826942
G,D,L,H,0,41.96343349,-87.70831699
G,D,A,C,0,41.74935828,-87.61079698
G,D,A,G,0,41.77699915,-87.65078933
G,D,A,H,0,41.878931,-87.63958562
A,C,G,I,0,41.95317302,-87.76761283
G,A,C,G,0,0,0
F,H,C,G,0,41.67373796,-87.64057094
G,D,A,G,0,41.89048452,-87.64877455
G,D,C,D,0,41.80632805,-87.6649112
G,B,E,G,0,0,0
G,D,M,H,0,41.74794522,-87.6633734
G,D,A,I,1,41.97685185,-87.65499969
G,D,L,H,0,41.85452125,-87.64695214
F,L,C,C,0,41.86949622,-87.65148779
G,A,C,G,0,0,0
G,D,L,G,0,41.88365844,-87.69527624
G,D,L,I,0,41.89255909,-87.62345046
G,D,A,H,0,41.74793466,-87.66580311
G,B,A,G,0,0,0
G,A,C,G,0,0,0
G,A,C,C,0,0,0
D,J,C,G,0,0,0
F,L,A,C,0,41.67717194,-87.63345831
F,G,C,G,0,41.70395665,-87.54010444
G,D,F,H,1,41.87845862,-87.75605552
G,D,A,H,0,41.71017342,-87.62598442
G,D,A,G,0,41.93947166,-87.68663037
G,D,A,K,0,41.90316534,-87.62921044
G,A,O,H,0,0,0
B,A,E,G,0,0,0
G,B,A,G,0,0,0
G,B,C,C,0,41.78959045,-87.65597281
G,B,O,O,0,41.80232378,-87.60050866
F,H,A,G,0,41.88851967,-87.64282025
F,G,A,I,0,41.89923502,-87.62243619
F,J,O,G,0,41.89180858,-87.75426055
G,D,L,G,0,41.90640792,-87.71275284
G,A,A,C,0,0,0
G,D,A,H,0,41.87256068,-87.72355929
G,A,M,O,0,0,0
A,C,G,K,1,41.81689298,-87.69324306
E,L,E,G,0,0,0
G,A,A,H,0,41.94972951,-87.64325918
G,B,O,C,0,41.81837225,-87.62100537
G,B,L,C,0,41.9670447,-87.74142325
G,B,L,H,0,41.91045053,-87.72512757
G,B,L,G,1,41.92516036,-87.66739469
F,I,D,O,0,41.83067956,-87.73433362
F,A,C,G,0,41.76600333,-87.6869495
G,D,A,C,0,41.76240699,-87.66372148
F,D,C,N,1,41.90949882,-87.75606617
G,D,A,G,0,41.75377369,-87.64290308
G,D,D,J,0,41.75092757,-87.62571675
G,D,D,H,0,41.84383393,-87.71844087
G,D,L,C,1,41.85032916,-87.67767772
G,D,A,H,0,41.93605346,-87.74984336
G,D,M,K,0,41.67729435,-87.62744639
G,D,A,H,0,41.94384413,-87.64938028
G,D,A,C,0,41.72903043,-87.56090127
G,D,A,I,1,41.83313943,-87.61531921
F,D,F,H,1,41.87980801,-87.72196648
G,D,L,C,0,41.70092034,-87.61724974
G,D,L,C,0,41.75818986,-87.56271778
G,D,M,K,1,42.01939569,-87.67443127
G,D,O,C,0,41.69396067,-87.62165847
G,D,O,C,0,41.75117385,-87.56987828
G,D,M,G,0,41.8760125,-87.73865087
D,L,F,H,1,0,0
G,D,L,H,0,42.01705652,-87.69019829
G,D,C,H,0,42.00859234,-87.69343686
G,D,A,H,0,41.92286885,-87.68269726
G,D,A,C,0,42.0211478,-87.66989758
G,D,L,G,1,41.8977158,-87.75566908
G,D,O,H,0,41.87577143,-87.75376277
G,D,A,I,0,41.80859321,-87.66557723
G,D,M,G,0,41.76733864,-87.68820808
G,D,L,G,1,41.7459572,-87.54793155
E,K,F,C,1,0,0
G,D,F,H,1,41.86679347,-87.722755
G,D,L,G,0,41.68627192,-87.63251766
G,D,H,C,1,41.76524401,-87.64184908
G,D,A,H,0,41.77314378,-87.63486852
G,D,O,G,0,41.88189148,-87.72156104
G,D,L,H,0,41.94011274,-87.63989686
A,C,G,C,1,41.78919121,-87.70099552
G,D,A,H,0,41.96820437,-87.731179
G,D,M,H,0,41.78016703,-87.69585959
G,D,O,H,0,41.88638227,-87.76339888
G,D,A,C,0,41.73088332,-87.60250822
G,D,L,H,0,41.86393524,-87.72144956
F,K,L,H,1,41.77106609,-87.58598117
F,L,C,H,1,41.77309243,-87.6640466
G,A,O,G,1,41.78146195,-87.61444045
G,A,A,C,1,41.78146195,-87.61444045
G,A,M,C,1,41.78146195,-87.61444045
G,D,A,H,0,41.94114044,-87.72847485
G,A,C,I,1,41.89601097,-87.62427907
G,A,C,I,1,41.89601097,-87.62427907
G,A,F,H,1,0,0
G,A,F,G,1,0,0
G,A,F,F,1,0,0
G,A,C,I,1,41.89100645,-87.62000429
G,A,F,H,1,0,0
F,A,F,H,1,41.78973881,-87.67297113
G,A,O,G,1,41.78415733,-87.67160942
G,D,F,K,1,41.87713478,-87.72190383
G,A,C,I,1,41.89169488,-87.62615583
G,A,C,I,1,41.89169488,-87.62615583
G,D,A,I,0,41.89432785,-87.62814321
G,A,O,H,1,41.8859374,-87.7448387
G,A,L,H,1,41.78057378,-87.64966617
G,B,H,G,1,41.78074465,-87.65209885
G,B,A,C,0,41.78414231,-87.59869544
G,A,F,H,1,41.87256068,-87.72355929
C,L,F,A,1,41.95390047,-87.9074726
G,A,L,C,1,41.84402694,-87.62210081
G,B,A,H,0,41.8866318,-87.65994691
G,B,O,G,0,41.72097268,-87.63592097
G,B,O,H,1,41.77265085,-87.6336861
G,B,E,H,0,41.67339171,-87.65150801
G,B,L,C,0,41.95425774,-87.71660123
G,B,L,G,0,41.79470553,-87.62187992
G,B,L,G,1,41.75931313,-87.63451639
G,B,L,O,0,41.98213563,-87.69344438
A,C,G,N,0,41.74397044,-87.58579712
G,B,F,J,1,41.89491871,-87.75716714
G,B,L,H,1,41.75263044,-87.6039987
G,B,L,C,1,41.73477312,-87.54577429
G,D,A,O,0,41.76796784,-87.66387626
G,B,L,C,0,41.88639926,-87.70762146
G,B,M,H,0,41.89988253,-87.72255376
G,B,O,H,1,41.74004548,-87.55148081
G,B,M,H,0,41.78956591,-87.72412278
G,B,F,K,1,41.82254971,-87.66542491
G,B,F,H,1,41.8025092,-87.6842611
G,B,M,H,1,41.84442597,-87.71167863
G,B,L,G,1,41.85207413,-87.6824352
G,B,L,H,0,41.79166956,-87.67180353
G,B,L,C,0,41.86523759,-87.65573661
G,B,M,G,0,41.79476504,-87.69260882
G,B,A,G,0,41.7955716,-87.65248828
G,B,M,H,1,41.92344427,-87.69822753
G,B,M,H,0,41.93996639,-87.65027444
G,D,O,G,0,41.7769223,-87.65078648
G,B,F,H,1,41.80083032,-87.70309998
G,B,L,H,0,41.81136185,-87.70041804
G,B,L,H,1,41.91697935,-87.74199634
G,D,A,O,0,41.89184217,-87.63407635
G,B,L,C,0,41.90380335,-87.73125553
G,B,F,F,1,41.96438535,-87.74672794
G,B,L,G,0,41.87285385,-87.63257603
G,B,A,I,0,41.88511212,-87.62448405
G,B,O,G,0,41.69317217,-87.65046069
G,B,L,H,0,41.88364925,-87.73802555
G,B,F,H,1,41.70567269,-87.56568534
G,B,H,K,1,41.87575705,-87.72550069
G,B,L,H,0,41.93345056,-87.64275846
G,B,A,C,0,41.87688097,-87.6974036
G,B,L,C,0,41.75963392,-87.61270125
G,B,L,C,0,41.89886639,-87.663363
G,B,L,C,0,41.82965153,-87.6144519
G,B,A,I,0,41.83117926,-87.61519802
G,B,O,K,0,41.93893588,-87.7388017
G,B,A,H,0,41.68948981,-87.6422875
G,D,A,K,0,42.02001639,-87.67308897
G,B,A,H,0,41.94235106,-87.64934478
G,B,C,H,1,41.69171002,-87.68905951
G,B,A,G,0,41.73534982,-87.64359506
G,B,L,C,1,41.75304902,-87.56383108
G,B,M,G,0,41.79839597,-87.70859563
G,B,A,C,0,41.75478652,-87.56265587
G,B,M,H,0,42.00519659,-87.68055295
G,B,A,H,0,41.96828834,-87.72369152
G,B,M,C,0,41.79437442,-87.66216767
G,B,L,H,0,41.70280732,-87.62816348
G,B,H,H,1,41.75127045,-87.58582237
A,C,G,H,0,41.74689218,-87.60142156
G,B,O,H,0,41.88474284,-87.75767355
G,B,O,A,1,41.9458639,-87.76791271
G,B,L,C,0,41.86374442,-87.7299905
G,B,L,C,1,41.88463673,-87.76501922
G,B,O,K,0,42.00555206,-87.68032856
G,B,M,G,0,41.76466,-87.59006352
G,B,O,H,0,41.7775388,-87.61726693
G,B,L,G,0,41.77493,-87.76160053
G,B,A,K,0,42.01849825,-87.67298323
G,B,M,G,0,41.77957219,-87.63869976
G,B,M,G,0,41.75388716,-87.61135822
G,B,L,C,1,41.76410264,-87.69057174
G,B,L,C,1,41.82876229,-87.61443616
G,B,D,H,0,41.85184913,-87.69961531
G,B,A,H,0,41.80365011,-87.73203271
G,B,O,H,0,41.74508957,-87.61233624
G,B,L,C,1,41.75271165,-87.56140167
G,B,L,G,0,41.7381819,-87.55630689
G,B,L,I,1,41.75897082,-87.62477808
G,B,L,G,0,41.74939621,-87.58163346
G,B,L,F,0,41.91017418,-87.77273923
G,B,O,C,0,41.93343444,-87.74106524
G,B,L,H,0,41.92870864,-87.75447083
G,B,H,H,0,41.87346176,-87.70590814
G,D,F,A,1,41.88281004,-87.70465258
G,B,L,F,0,41.80158649,-87.61939419
G,B,A,H,0,41.83551562,-87.64256099
G,B,F,H,1,41.8943913,-87.71384251
G,B,M,C,0,41.88788833,-87.77052492
G,B,O,C,0,41.74931894,-87.6132747
G,B,L,G,0,41.93743713,-87.71431919
G,B,L,H,0,41.85544622,-87.71510679
G,B,O,G,0,41.99835758,-87.70455399
G,B,A,H,0,41.75028899,-87.66859319
G,B,L,G,0,41.76052987,-87.67463783
G,B,F,G,1,41.87877216,-87.73369744
G,B,O,H,0,42.02253638,-87.67371063
G,B,D,H,0,41.9195692,-87.75478492
G,B,O,H,0,41.76240156,-87.57621823
G,B,A,H,0,41.75339853,-87.64532591
G,B,A,H,0,41.84308002,-87.64276222
G,B,F,H,1,41.8995968,-87.71889061
G,D,L,H,0,41.76471549,-87.6334241
G,B,O,G,0,41.76436573,-87.66501702
G,B,M,L,0,41.95453556,-87.6512218
G,B,O,G,0,41.76436573,-87.66501702
G,B,M,H,0,41.93164728,-87.78571162
A,C,G,K,1,41.70683836,-87.65175167
G,B,A,K,0,41.89005157,-87.62891376
G,B,L,C,0,41.83315834,-87.68639537
G,B,L,C,0,41.89564368,-87.7666406
G,B,A,H,0,41.86569762,-87.71540453
G,B,A,C,0,41.89008179,-87.76845265
G,B,L,C,0,41.75077581,-87.63455036
G,B,L,C,0,41.67854258,-87.67308418
G,B,L,H,0,41.95357049,-87.73451883
G,B,L,C,0,41.96294748,-87.71383333
G,B,L,G,0,41.89312919,-87.74950698
G,B,A,I,1,41.88253954,-87.62785054
G,B,O,G,0,41.87748151,-87.67731946
G,B,A,H,0,41.83567775,-87.65596043
G,B,A,F,0,41.81713536,-87.66638728
G,B,L,H,1,41.74676016,-87.66016831
G,B,C,O,0,41.80711231,-87.61261689
G,B,L,G,1,41.78145326,-87.65265965
G,B,F,H,1,41.87967428,-87.70381671
G,B,M,G,0,41.81690809,-87.68956342
G,B,N,H,1,41.89008691,-87.70499625
G,B,F,H,1,41.90481091,-87.7230174
G,B,M,H,0,41.83357566,-87.65225079
G,B,A,I,0,41.83196531,-87.61935026
G,B,O,C,0,41.88144179,-87.66783781
